a,b,c,d,e,f,g
0.5723036140604383,-2.2251643590306034,-1.1908113832673413,-0.6831138681688641,-1.9534356324445585,-0.7602748870570821,0.4981744014588342
0.12975403630599538,-0.34278434062591445,0.5203401626136771,0.044607008869755486,-0.8865923015702836,0.5848978847536527,-0.31059454055139446
-0.10528642077806319,-0.18790461926796664,-0.8844767325800995,-1.5807410129366368,0.5547677645839575,-0.6607583528009189,0.18266257423304816
1.573649841082811,0.6022413670148106,-1.3948651946548534,0.29790299391330605,-0.8027046517833417,0.47947070725748325,-1.4155831524662157
-0.16894782595286378,-1.101219104161748,-1.3359715313029483,1.0211006663526496,-1.1795362622572199,-0.4443670432204007,-0.8849269236388697
-0.4796791708148739,-1.4506282830211423,0.886912785206283,-0.5277133977335768,0.26453367508525233,-0.27033793846271864,-0.8573227517914953
0.1430555187406888,0.7126100620548869,-1.053178007582663,-0.7410085330734838,0.3554939283404111,-0.3946374312625417,0.1053614526889419
-0.28180714753167424,1.139034554035871,0.6099282899809144,-0.9135009590982252,0.32601676591724355,1.8270240818412187,0.011030791706010151
-2.065149022196311,-0.3786428877706664,-0.502386056698234,0.1370338875722838,0.6097055261007486,-0.08259417217161817,0.38775269161141557
0.9855264392328488,1.1180091206334022,-0.27008897520233105,0.8147934456387614,-0.4426530694928913,3.1698371938046943,-0.30046135503088667
1.0109622586121332,-0.0341015224804036,1.1180042446986727,-2.0070802995299815,-1.3655801782698445,0.06318315971375532,-0.13684551661943017
0.07459217504478519,1.158288698656403,1.8436028558052198,-0.5514297023513681,-0.8420177993424398,0.02781902574018761,-1.2159233956764586
-1.4448427790205998,1.2989581219483584,-1.6787319804778584,-0.9084324337542069,-0.14846965937415427,-0.9450585889295464,1.3790298065123752
-0.7908614727857685,-0.17648227003833378,-0.6366257134764753,-2.0415466121682293,-0.43676397211699347,0.29744881475541113,1.1384335324585717
-0.5324837640755721,-0.07148940901136513,0.2497011915392626,-0.03822986412181648,0.5673034773740062,-0.3827937950891282,0.3497530384581982
-0.2527797165814971,-0.15684702973917886,0.2923844079309598,1.5883521990130485,1.0277809597805745,0.2048207065602668,0.6739644582394118
2.1568869951407184,-0.3604814248471503,0.8892134108495059,1.549212280596819,-1.9003931714964584,-0.32120881426698733,0.21668906428505644
-0.6514174095133743,-1.8805088313824594,-0.6483082702443977,0.14817891246719292,0.43778009117617095,-0.8412127191752446,-0.5238276429115142
-0.9178921876920954,1.375993799590909,-1.187612188356339,-1.5161194504751168,-1.6083852810917565,0.0800728518420394,0.5026135685803003
-0.6405704690441172,0.747472041308408,1.2275004327145391,2.4323835718682827,1.9088304332352055,0.2544797950479717,0.06632139481731655
-1.0038319860260796,0.23728781854938066,-0.7526700642568295,-0.9650480849474375,-0.3704381442271277,0.8948699384105969,-0.2898933729666191
-0.23781552464315844,0.8764569962860136,0.2880643791162265,-0.12387987156346056,0.00829617684167238,0.8034933540038103,-0.3450157611756024
-1.3749141348548248,-0.19134315661756682,0.40749821172107015,-0.32996071740912497,-0.8032814791524849,0.679938804268992,-0.5218298875116576
1.0173447861769787,-0.5955375235192879,0.48084250672685674,-0.6878611269519215,-0.3675159886125595,0.7217582003141227,-0.6092184466042897
0.38764966967699066,0.8509853723988902,-0.8135678368730965,0.17623241471423895,-0.26193904677676066,0.061948921127960146,-0.6259677825087401
-1.1622409560155944,1.010461276276062,0.594320034643131,-0.03191609194161044,-0.2611726527826417,1.2374211794818797,-0.02125049331679365
-0.6709138566491857,-0.48630855707760695,-0.4207183459213714,-0.6035356584270005,0.6477229970413102,0.451663756010937,1.1044041801416529
-0.4993122061540214,0.27865644810011797,-0.02166110223811539,0.12119504085095051,1.5922079364119734,-1.3506891009280488,0.3297211051377696
-0.7009836697889242,1.4355078373676728,-0.40089991889214105,-2.1763024376728457,0.9155888463021996,-1.3094131754279268,-0.6971620127722826
1.3353699841225701,-0.32378805815961076,0.12743897261811757,-1.8986021770985573,1.228404602752874,0.4735196166801431,0.5357531815570946
-0.1835559372877759,-0.08948262690489628,-1.6217898449162118,2.1251015771340827,0.7571821416715662,0.08814352035144035,0.048580604983069285
0.10046411421102942,0.08641392285470105,-0.7173688362232538,-0.9578622397492088,-0.7322394946032044,-1.234867796066484,0.6408843951405333
-0.6986618489005686,-1.1278472983060452,-0.0005540006134563477,0.28095746336344807,-0.6636680951366831,1.7754543670982654,-0.6270106058908833
-1.1330417545287188,-0.3961294794625265,-1.8897016855745379,-1.6280289963423356,-0.1961600928274768,-0.561835005429338,-1.125638713156843
-1.2148833392291267,-0.2155597771283121,1.8303453972773367,-0.009682252679973807,2.856890623549767,-1.5899669912855814,-0.3928625681839976
-1.2036432283143532,-0.06293184468417057,1.080674978764642,-0.2724549150891897,-0.44825079449252453,-0.18587926061173538,-0.9070202659773184
0.33980969977043746,0.4224247614793474,0.8614086720653252,-1.4836887018474834,3.1011236764706225,-0.7644593697865443,1.7331403330764052
-1.2995514623766942,0.9104512311939579,2.330849340373021,-0.037518212258369855,-0.7570316689290759,0.5448038607582145,0.21294185224732215
1.5924301342938763,-1.6217172027599056,1.5548259347292015,0.43156740495111356,-0.4648950999073146,1.1585395124281537,-0.9603558092170418
0.32380425507901056,-0.317560538327551,1.1156707267139183,-0.5115008106027027,-0.8477976137421012,0.7470420187160571,1.036284214432458
-0.0783823774272895,0.48966143830990755,-0.5051822305253574,0.15806007091340032,0.08572453153656466,-0.2717318094609031,0.12120433464129633
-0.8946462681415568,-0.39334812053505214,1.018743977504646,1.3675948839753034,-0.1543881439694332,-0.31378515059808715,0.46121367481731873
-0.396839944330995,-1.5103894750810432,1.5756089736506784,0.44074021748032216,0.7019548302463036,1.06636043525171,-0.2373474967562372
0.14653915264988285,0.7927381904283249,2.3021126669633296,-1.287052936541063,0.9999407857881376,-0.9436874062247811,-0.7003769064996919
-1.1261108428303683,1.6500087279693811,0.14895282732697573,-0.5342715443913019,0.36667717629268004,-0.32872236021005813,1.067833313675882
-0.6579879820762181,-0.4944955695302989,-0.9161444710274804,-0.35488008437927215,-0.0064228582327660174,-1.0638122665549585,1.1239279037427148
-0.33133258288619,0.7258649315316718,0.7706110461239742,0.43334758889413083,1.6040478525432897,-1.2988878999293458,-1.5200752853073667
2.003113343473574,-0.7246662728142743,-1.1868435262385064,-0.41753565649728686,-1.3847455121069447,-1.9062281886554395,0.4855273895133635
-0.3502170272934828,-0.9922254248157708,-1.9024838037584997,-0.6900112620452038,0.7586737578521189,-0.5703554033369388,-0.529313252787705
1.0852461499811437,0.4938041908927792,0.3208326919186954,0.4643370909519388,1.7197344913973622,0.06304859296679188,-0.24639558612680407
-0.2839207754529905,-0.955293813163881,1.2044606798924364,0.7932834155994765,2.2016100162246497,-1.4506373642383543,-0.09908721869237475
-0.7822860284940767,-0.9704620961897129,-0.7369362674278317,-0.5008976376741553,0.06624308985238209,-1.0974762847951494,0.8497521549555417
-0.8872130679038193,0.09957442984790367,-0.07018522180321549,0.06488090253730647,-0.4245781635024616,-0.5285239304680167,0.6496563405283791
-1.580157485222954,-1.184250220499736,0.2347374216163606,0.6919445263969798,1.4287899307615493,-0.42918697883403056,1.6295513257718102
-0.203338478234784,-0.15186186573722166,1.248553118542246,0.6823615991112932,-0.13549077505499355,1.6366137133640717,-1.1666903863792384
-1.2731603985381503,0.17206024910156695,-0.42432661813994654,1.1707702627241208,0.6768289688210628,-0.5221462399976312,-1.0373885888522447
-0.9977792407336689,0.49331136436967654,-0.37291858457101995,-1.2979834314133618,2.14163271529934,-0.7952276622017737,-0.14832069475739
0.24700496092832924,-0.5661713982008677,1.663323862743842,2.1392652593663875,-0.3698034617933039,-0.47004103583084084,-0.058139007867424305
-1.8162501024194568,-0.24450786574861372,-0.22131558241944843,-0.032147243482192764,1.0052998691664266,0.4573260730841301,0.16681835569178546
1.8913844169358949,-1.267814304839107,-1.3375330137071861,1.253229996736724,0.749648574557638,-0.00551807145674317,-2.1691157716840945
0.612730699504819,0.502262949058032,1.4122853972170823,0.3300955911944142,-0.35949491364705144,0.304738201366883,0.7397801417406014
0.5435846964391414,0.20449885456060649,0.18546509918151688,-0.01574385651203023,-1.1729469925238738,0.44333068344106746,1.3119625198504958
-0.5211706762843452,-1.2296592820686567,-0.9884441994839248,-0.08706789295426566,-0.4085714198512525,-0.5455306833589196,0.4385445995787135
1.480598619866404,-0.017038249305819802,-0.23464075900845993,1.304980049194061,0.2010912219905753,0.6419530590470576,0.7579067083608403
-0.48872283238385117,-0.7180978481362373,-1.038886104828024,-0.010291017914300508,-0.6667516678289407,0.06811495614503023,-1.3409177671967873
0.6228166576683742,-1.6224067532908035,1.3380977490952033,1.1895764877574069,-0.5218457793914895,1.4052867893897327,-0.6607203100619914
-1.4250508269457054,0.8749853143790965,2.026196736386924,1.9831982763584608,-1.728186544726053,-1.5397519002444036,0.21296216034690266
1.158544610708769,0.5750175505042198,0.5134434496935173,0.8821723319918903,0.18503641265962484,-1.0010407769194163,0.5564054719739043
0.1602701281930062,0.9372536784330864,-1.7773450810699123,1.5340188724417898,-0.7253622640945215,0.08580402009133248,-1.1238167326825648
1.165107729502338,0.02391316243739367,-1.4873150073347114,-0.09427983559760081,1.1956626498444103,-0.18772930057535303,-1.6882391897882063
-0.6067323215215706,-2.7701821967966036,2.424882635183325,2.5270469436984544,1.179430721557851,0.12107804070901058,1.5308894830005404
0.10830313149355868,1.500144142713541,-0.35294304174835467,-1.201903305873397,-0.8650239739471701,-1.672068854231487,-0.15692703507469305
-0.13455456098651492,-0.5484082877044041,2.617282205584063,-0.4272937917902835,-0.10012190929878746,0.3156767112934757,-0.6383318440722254
0.10982825430595333,1.3442614401128454,-0.8862104391465355,-0.25832606306825745,-0.3057427888527203,-1.3427334465626952,-0.3873478171632788
-1.2710509970149995,-0.17650654897823695,-1.0040194922226682,0.9220057415236195,-0.17629958698065706,0.3059304216786125,0.7942612959105171
0.4763475990896936,0.3672324615251037,1.1514055311361946,-1.2887130286033797,0.9409583748999326,-1.6387412436770388,-0.726983129581386
-0.17836146280283272,1.0939882962024952,0.8185368597975291,0.6378103467796032,0.4064996112661159,-0.7061784893751367,0.8788403879226478
0.1617897752984543,0.8063310502955636,-0.9697579137374861,0.9511035826265758,0.23058583710362787,-1.148307518707224,-1.247342856138298
-0.43558779038396445,0.6890586648517443,0.201510740172478,0.20118794464389517,0.930733702364238,-2.041554150044829,1.642667732999503
-0.6576834253862763,-0.16445712342703803,-0.4313208122700431,0.00582890030015283,-1.2266635545870848,-0.5146472904604656,1.1822892637546145
0.1878830347952313,-1.394646273022217,-0.8321276386477713,1.8861501517959929,-0.17976737789684244,-0.5253857090908897,1.0651484892546632
-0.30922261632876685,-0.07556801826795284,0.07130371286704107,-0.8692161306238823,-0.6993294751744107,-0.9537484087725953,0.21110661636328953
0.2857401822834283,-2.0707089580037357,0.06333160768625067,0.5759026915643104,-0.952400626808345,-1.056711996422717,-1.8316782984708966
0.004643217223116438,0.5951832184700665,-1.574016891746379,1.3417746306106784,-1.275847401251992,-1.8296236518345634,0.44341939564615657
-1.0396542848073937,-0.06483293058364722,-0.17841039577521953,-1.4739817185842619,-0.04599879751181262,0.2642656189899877,-1.1363584686106802
0.9517246685003377,0.8736338552898211,-0.11819565342525373,0.14468459688001245,1.5342540998512972,-0.4226295579000139,0.9623404165422463
0.903090821130788,-0.06384392657599525,-2.008617661984884,-1.3446921339903641,-2.05790486064597,0.3516513375065594,-0.48058944904613193
-0.4446337999020745,-0.316078327302209,-1.9673455325360023,-0.949310204607714,0.17994638098044874,-0.25644812438379977,0.5338350290585989
0.2733207527923908,0.14107381552133688,-0.792129232515043,-0.17061005158559342,0.26344411712177673,1.4613968261627759,0.5739326495295161
-0.3572778550312845,-0.26365827860685437,-0.0827662292865241,-0.15209231798850567,0.9642064739143432,1.5550386809917311,1.2620556705190338
1.200608663276569,-0.4189246364149926,1.5026191805616307,-0.10446317418126443,-0.564770025353378,-0.9255030548208605,-0.026532068470770685
1.4281295171220993,-1.2333902445714058,-1.3446824111327185,-1.3145967962739733,-0.2902829073795849,0.33992100899293115,0.5361959050732575
-0.6115663040694644,0.17030169070067577,-1.7921929797144591,0.06921909886072987,0.3918560601565684,2.957599564596194,1.4172504148538503
0.06821238395507898,-2.6276674276768848,-0.22584211699479093,1.6407594264680914,0.2569239618808612,-1.2759656166689357,-1.156009279586294
1.502921167689318,-0.12879740273009246,0.5084836193231467,1.1298926939776277,-0.024653192406408127,0.3629525765684788,0.17526532606415526
1.14984161017352,-0.33610787563920197,0.7534602564671137,-0.48632895574510254,0.9029489274732777,-0.2155657858373625,-0.27825103533318374
1.127294944767476,0.4219197367012841,-0.47099421595793,1.1400798931942675,0.10255416172757324,0.5959418257409003,-1.2112714965362699
-0.2465595942225694,-1.779239522608527,1.175047774298677,-0.5388761485783823,-1.1659320513406832,-0.8998135504217322,0.6306292467224107
-0.18172971428236612,0.4199619107501173,-0.558941345624674,-0.7111352785061441,-0.6173355533121313,-0.7306328025985941,-0.1274439023108564
0.8815983365555394,-0.21596310216479236,-0.5582271340170253,-2.0271680489832704,1.0670990884512868,0.1928608918306993,0.8331864107304998
-0.7267191266995003,-1.3369271523073856,1.028150265893543,1.330518060691497,-1.7484573629286462,-0.5190438181229755,-0.8061342300288944
0.12465664232513451,0.5338216667868732,1.320309150650742,-0.591686638166376,0.8552883370210544,-0.7963131451323971,0.9305260027742346
-0.18575284570088457,0.5284820289871688,0.8302919804675581,0.1183193793287266,1.1886700275646946,0.7660590304142835,0.18576645119500895
-0.39818127360199945,-0.16078395340618096,-0.2599365343224869,0.4401804015006464,0.03703592825904552,1.179022923637429,1.5251088202893732
0.38387372645929674,1.3992150022516996,-0.12131954711844822,-0.5884907410199297,-1.1087805668352377,-0.4643767503796017,-1.7079446730107841
-0.1742733503686018,-0.06031122266824355,0.48166968784744546,0.22059901662211875,-1.671545981992929,0.12633674691291966,0.8730997297474055
-1.0604355576037312,0.7733858262942677,-1.0888266753240101,0.17607645425171958,-0.05764074145722784,1.1737961084844857,-1.8421972577049004
0.23721418743084027,1.3085349888204252,0.5508129335556337,-1.6787633705821357,-0.37712273249357003,-1.7938966640250449,0.2930789987621951
0.30307984071663274,0.9583701111531715,-0.9379063413977092,-0.2500074727640015,0.07849411562501665,0.6894453646731926,0.265695843352543
-0.7164155135970459,-1.7560470376687864,-1.7048198875771081,0.19566277579052935,-1.9672853847549052,0.3348954889564559,0.05976674041254138
2.635122617572159,-0.09833811549128249,0.13913863059063722,-1.3225080934423874,-0.06566285891666306,1.2947605176096921,1.5473348911596776
0.6606673109098459,0.416144594086746,0.038409296737413064,-0.7671207884673187,1.7234187209979064,-0.5825708008233536,-0.08308647353977375
0.5615515665909957,-0.3036916423700452,-0.622782938036648,0.2065212560596488,-0.7398666058819509,1.1932987875926993,0.741715547249639
-0.9074990071851392,1.727785472149694,-0.9474886498182662,1.0659615610897255,-1.3248142885289358,-0.5097114806641205,-0.13491638799998956
-0.39441699658549634,0.41737351625845165,0.63385392314173,0.7175192262897168,0.26856080255281667,-0.7480406934761156,-0.20192019929692095
-2.2278050774420532,0.7563129176831797,-0.15669167933847483,-0.5542399173765744,0.4636809183653084,-0.08583490219092657,-0.5696025457933555
-2.0238915937384685,0.6553666695580275,1.280137889430654,1.8311285155398582,-0.5182822976718209,-0.7595966882806625,0.4460663160630772
1.4934575402077177,-1.9848985281075155,0.6466607157319882,0.7017741061332049,-0.3701224117818546,-0.0645704698220805,0.43587794026709364
-0.3580439889850198,-0.4273850107692956,-0.693089250090515,-2.2923809671101987,0.09192182249899367,0.12573712059715572,0.691171893058995
-1.0557686247398224,-0.23584797679584102,0.2215062433387529,-1.3786120992795547,0.28511252600042125,-0.22421852194166794,-0.03654699237090152
0.11391017311977303,-1.419491762886831,-0.256136671007542,0.1801858155060718,-0.8379579345569372,0.5580896984834355,0.22447889171535332
0.1465450631524276,-0.4989694126236043,-0.35874348322633876,1.6536793642862906,0.7607203153365919,-1.3704032392033292,-0.07718875077626626
0.28470853420818937,1.5198663433162705,1.3199637378892086,1.4218471449170775,0.26620825029347056,0.5112281921372135,0.5745125313534075
1.1546013662613854,-0.43286696760190524,0.1845120022894724,-1.8809342085498424,1.5380725974271574,-0.7939629491078846,1.1470927588211959
0.11031270329043148,1.2669370209672217,-0.07476879959102456,-0.05922160349135921,0.8627928205254947,-1.0626552235295406,1.2939535570480427
-0.937321543383688,0.4992937469971703,-0.5507880485371395,-1.3866095371128633,-0.37408540058721357,0.07446970761866743,-2.510950368885987
-0.5652563940464406,1.6419237356260723,-0.3815804507830069,0.9952330349109292,0.21920532706246626,0.23022791303151152,-0.07444260866111256
-0.6478326824675632,1.1896879752258864,0.30818537275198893,-0.7667210026531045,0.13270659067235122,0.8967559677191363,-0.7382990255466083
-0.7063602313343362,0.7012310757381659,1.354122535650233,-0.395786946173462,0.48300730438132666,-0.5287305071171481,0.10767400855611514
-1.88940854887321,1.6052340221601311,-0.08704615953995697,1.768343920212124,-0.2910413978605017,-0.4605523499246516,-0.2563529294288768
0.513869430842282,1.405996351940881,-0.38725528322299657,-0.762056416907584,0.5680051715290918,0.5945907874043774,0.2793428338492992
0.2584677429015028,-0.5796164747360506,-0.11157650683616978,0.44473942963451635,-0.5494800671031396,1.1184506757942227,-1.1653042785334167
-2.4946472154153994,-0.6827047987780629,-0.05377481959395873,-1.088709409707643,-0.8290316470868412,-1.8338436722166436,-0.46431603979254216
2.1257645474645464,-1.0732585021369505,-0.3586494475506714,-0.9830378473953447,-0.25176050534379363,0.4740078312438084,0.5459121740593648
1.1517075519915632,1.254328783183998,-0.03520319254985823,1.3464105990303166,-0.10702970297678993,0.9807790106633315,0.23135172156140046
-0.3798115977241449,-1.137191175186133,-0.259844209732063,0.9265151084676313,0.9023853323024599,-1.1346560827183279,-1.1540900046356257
-0.36789664647272974,-1.272706633729679,-1.4134591594846315,-1.4308555846676576,0.7387314352262697,-1.1006436196864933,-1.0076834270498485
-1.2311302394111399,-0.6548023042463845,0.872589383131787,0.9227723224849258,0.9409841901740003,0.02144167786974827,1.2950911976060693
0.5810828579551087,-0.7306874613665455,-0.6208534376653634,0.022063628090382065,1.7029166113084124,-1.6891448729926548,-0.22005787777246572
-0.6556678875669278,1.6508561593965023,-1.0214501704080132,-0.5361104133164204,-0.7045386788372193,1.516790677337667,-0.21638915547282397
0.4945143030758661,0.5491139572954483,0.45200900128739074,1.3118870851013789,0.029859296175197475,1.4737066400451553,0.19461447202430324
-0.9505815885169652,-0.38665148404346944,0.4710458852277977,-0.9239229177148208,-1.4894564804710602,-0.9417928270585711,1.2081338164483586
-0.05985723305639185,-1.32551031387762,-1.774501870007166,-0.8379998705543493,-1.545573015417914,1.466428100930253,1.6803709329309207
-1.2028332182997474,-0.5293864194026328,-1.3695596762498188,-0.2341088795028669,0.21742481527350965,-0.14959265957014517,0.9010814382165689
-0.8568545271715027,1.4045993731457629,2.14954936091893,-0.859634977096543,0.2947333651452859,-0.8143661849650402,-0.4045212259900707
1.493789061137764,-1.8768729411626517,-0.3782977796926295,0.115916856994267,-1.0336372783007821,-0.948879095519409,-1.860993842525628
1.7712180757628895,0.2305119619084068,-0.33713934480790375,-0.6148191570530959,1.5933982037541277,-1.2799648008479652,1.6612508256167153
-0.11299397455173735,0.10700434076858881,1.328593063566808,2.0101025569260886,1.10603691631218,0.720362589272559,1.3261648772623227
0.5837884091985517,0.9999314499623404,1.0217179227198674,1.2374387495663268,-1.8694414687827574,-1.4048006677572593,0.8583900963888178
0.6634403765151995,1.362239748878201,-0.6401674811777709,0.894915263450449,0.5576512894498427,-0.5919058011310598,-0.41967126882447353
0.672810812789998,-0.9347648367054725,-0.3937275805230177,-0.3751870997929376,-0.3621623352347472,0.24434391427212832,0.315971729463712
-0.822832392282299,-0.4133488381884086,0.5540549687676614,-1.1512326879562027,0.022253578257631374,1.0361802766492811,-0.7672655666956955
-0.8538035401048649,0.13179830655020383,-1.3927513250539407,0.6549733765108697,1.5462033270850386,0.34227253675432795,1.7966336010627382
0.17155237294322914,0.3647462780595878,-0.7966587143075334,-0.03905415649785838,-0.27004992354160634,-0.8975608633795749,1.4188175567255437
1.43013996460824,0.2128308668542501,-0.31655819904065247,0.05784100572201624,-0.4664815394594827,0.08502387954906898,-1.3687681951877948
1.4526506933649408,-0.3314260967823892,-1.5548779525073986,-0.31598112403199957,0.43310925029861524,0.20726809043235225,1.602270176648752
-0.535139745229889,1.8529855181643347,-0.3792952464158375,0.05813306429324709,-0.47175416411507204,-0.2961711884594546,0.23132385286615265
0.25107746893892086,-0.38212016264501375,0.6992427709916325,0.3572429442830942,0.2592449369900684,1.7411811827790153,0.17197563394265622
0.531196199052827,0.16543886453152437,-0.5609960716346287,-0.5035849940115947,0.5635576712550063,0.01729337927881181,0.842473681649925
1.2164215496810475,-1.6548381135219732,-0.7507764189315199,0.04780093786096676,-0.7366559353728483,1.3252898188604971,-0.9279905593053471
1.5297163894761585,-0.6472343557105714,0.8280229521455011,0.9425637923685588,0.1776485664198889,1.2651046203221816,-1.1082800636119157
-1.2005432570686805,0.21073854661440272,1.7018572043825475,0.8931110319301475,0.028762363259536388,-0.37421387569374653,0.9953952077588741
-0.11697134160144182,0.5676504896642312,1.0727207912562624,0.29065560787524364,-0.19527341969297957,-0.1453473896693477,-0.5092931707774917
-2.1088536757923624,1.135287155948349,0.40664581063266997,0.6733563598567915,0.13509339621289457,0.5950971898442505,1.5527339141053962
-0.7607728551946358,-0.6294591351833955,-0.44890896501260713,0.9928393702019161,-0.16802517684695487,1.3041566431331812,0.5244331510566469
0.2853768367717033,0.6217388574348042,-0.9280763373528031,1.3854466517984996,0.37936590120244773,1.2454509117661692,0.24250219904402517
-1.1904139047583415,-1.4290927821805273,0.21650319373600457,0.013659567004133372,-0.3522098824208515,-0.6259518689238898,0.15922299686792185
0.9779202017674856,0.8094296534009735,-0.8302862971992122,0.44366877245848124,0.8254679131094275,-0.3154294003599872,1.2685709560949385
-1.1953001392930094,0.9138887253645118,-0.29100119759287707,-0.5037628713189624,-1.3616670231690475,2.99181184872044,-0.3004221530199608
-0.7957228364096932,-0.555225554364292,0.7070053381072059,-1.9762609883698488,-0.5102722476595527,-0.2593779295528643,-0.25201990234871846
1.120841674844114,-0.758676231217429,1.045217373113736,-1.70075233741616,0.9172599576783287,0.900141541458507,2.7280104302668873
0.05783235569785314,-0.20058144837420308,-0.9769666097676877,1.2495269580483546,0.4057459566999992,1.909618981971961,-1.037557186010718
-0.3171154246771787,-1.917498335051992,1.0467262844615857,-0.5698963141120971,-0.2644909271052435,0.1232977453725688,1.097031071831889
1.6245889566341045,1.2407691433114947,1.0324036552565652,-1.94549657274514,-1.254575032676086,-1.1261297366498426,-0.1457008060085065
-0.7170942640626677,0.4162331545609502,-0.5699190126549749,0.9701247558938795,-1.496981166248628,-0.6286509473752269,-0.45426589345575996
-0.9989675343480149,0.7334265006202759,-0.3403625661951001,-1.009868445466961,1.9898233836353934,-0.04867214290368824,0.17974929556189728
0.26984588259506354,0.45672707568480647,-0.986865068738975,-1.2981320941064216,1.563974920322014,0.8545336277188951,-0.3501701107592627
0.11233780235345857,0.24117217419199216,-0.7917853011930099,0.38822775570764584,0.36826854886949617,-0.49181265613102165,-1.1302486596052612
-1.34658067605896,1.1146296975147802,-1.5943074115763725,-2.1119361756935007,1.0480101273399807,-1.776824669242953,2.451360564796781
0.5200584602901086,1.6983677096275578,0.6417275420626293,0.004437112173973855,0.79280147750554,-0.42041830738983876,0.3725245188839902
0.17720072443075272,-0.11541272725657009,-1.1840272772817475,-0.5410326899011245,0.6261481662094179,-0.40254789434389215,-0.21326782148777668
-0.04833115165725732,-0.6116178775805855,-0.14653381761425754,1.307244532326499,-0.2930432138060746,0.4997996612456154,-0.16151520965544502
-1.5183797310881264,0.5024007236848265,0.6823033034516195,1.1077700503364314,-0.9418756563880016,-0.2546760030852587,-0.7161550732330358
-0.09891671800099652,0.404079181226149,1.1084996742600122,-1.0021212950538456,-1.3691446618673833,0.23716939317772445,0.5455942432428764
-1.3009949256472348,-1.0107482930034142,-0.5549687191107472,-0.037822198239152456,1.396514932898699,0.7057046323416748,-1.3232365424864234
